SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,-0.05845940231706142,0.6307181196466676,0.16781518470782122,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
0,1.613876060463074,-0.31925569508488133,0.7436877850440854,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,-0.4255574307322131,-0.23107949161592822,-0.4489131677161432,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
0,0.023117937330750068,-1.500484081178401,-0.7261737587138887,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,1.450721381167451,1.3427825552072685,2.146394610354354,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0
0,-0.6295007798517418,0.13659863983008275,-0.520949466876157,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,0
0,-1.2821194970342338,-1.5320944182710443,-0.9999380824447104,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1
0,-0.9558101384429878,-0.21277877014124,-0.7708116363985126,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,1.2059893622240165,-1.4788559557992238,-0.4376767364369103,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,0.1454839468024673,-1.1261511419234125,-0.5128794663292324,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,1.4915100509913568,0.7455135543515309,1.6548941955727217,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,0
0,1.4099327113435454,-0.47730738054809874,0.42550547465171673,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
0,-1.2413308272103278,-1.492165571417179,-0.9894492806439392,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,-1.078176147914705,0.47100273223120587,-0.8171426749608292,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-1.2821194970342338,-0.660314595294982,-0.9884157928354773,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0.0639066071546558,1.1631027443648736,0.46202937358480073,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0
0,-0.38476876090830736,0.6090899942674908,-0.11445892161607908,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0
0,-1.0373874780907992,-0.5355369488766525,-0.8543922142700671,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,-1.3229081668581395,-1.5038114850828896,-0.393643559065748,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
0,-0.8742327987951762,-0.69358863433987,-0.7955053982900557,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1.124412022576205,0.6673195625960445,1.1840195587557085,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0
0,-0.5479234402039304,1.277898179069737,-0.12307864972069608,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1
0,0.512581975217619,-0.4656614668823879,0.018157354401638626,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
0,-0.5887121100278361,-0.24771651113837218,-0.57246993358309,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1
0,-0.46634610055611886,1.1631027443648736,-0.13194025795069783,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,0
0,0.7165253243371477,0.4893034537058941,0.7615429361179349,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,0
0,0.7165253243371477,0.1815185925406812,0.5457858642748167,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
0,-0.3439800910844016,-1.4971566772739122,-0.77360425239159,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
0,-1.0373874780907992,0.7188943231156206,-0.7520549321300475,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
0,-0.2216140816126844,-1.522112206557578,-0.7719110915138975,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,1.3691440415196396,-1.4755285518947352,-0.41139975917921295,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,0.349427295921996,0.4992856654193608,0.45457506790249147,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,1
0,-1.2005421573864221,0.49096715565813887,-0.8975128438954599,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1
0,0.7165253243371477,-1.4755285518947352,-0.538694672438468,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,-0.30319142126049586,0.3229332584814547,-0.21760980054148346,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0
0,0.9204686734566764,1.306181112257892,1.5174623061496184,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,1
1,1.4099327113435454,1.3361277473982907,2.145756926387431,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,0
1,0.1454839468024673,0.9002378359102597,0.44351454944172025,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0
0,-0.18082541178877864,-0.19614175061879605,-0.2806305677553417,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0
0,-0.6295007798517418,0.9202022593371922,-0.3419141958868919,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,1.4915100509913568,0.4843123478491612,1.411694724049598,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,0
0,-1.2821194970342338,0.8386808636772168,-0.9686036116562429,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0
0,0.4717933053937132,-1.4971566772739122,-0.6264531797484849,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,0.2678499562741845,1.1664301482693626,0.6486069066656057,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,0
0,-1.0373874780907992,0.14325344763906042,-0.7982100578739024,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0,0.6349479846893362,1.0699354350391876,1.055647179483376,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0
0,1.5730873906391682,-0.17284992328737445,0.8048394785617893,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,0
0,-1.2005421573864221,1.015033270615123,-0.8793058671846872,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0
0,0.512581975217619,0.8120616324413066,0.7583105380787035,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1
0,-1.2413308272103278,0.15822676520926007,-0.9443936100154688,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1.124412022576205,1.5274534719063961,1.912232659879694,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
1,1.0428346829283937,1.3511010649684905,1.7208395133935035,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,1
0,0.2270612864502788,0.16820897692272632,0.16051480274166602,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0
1,-1.2413308272103278,0.6290544176944233,-0.9362356530593136,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
1,0.10469527697856156,0.8686274988176161,0.3904988237778639,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0,-1.2413308272103278,0.1798548905884369,-0.944899359368546,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
1,0.10469527697856156,0.986750337426968,0.47181452411172564,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0,0.8388913338088649,-1.5054751870351342,-0.578121132876168,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,1.4099327113435454,-1.3391049918106948,-0.2955831573245753,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,-0.18082541178877864,0.33291547019492146,-0.098516822442999,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0,0.349427295921996,0.1781911886361926,0.2530889234570684,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.5533706450415247,-1.4572278304200468,-0.5961082185638638,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0
0,-0.6702894496756475,-0.06138189248700023,-0.5389585416661604,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
0,1.3691440415196396,-1.3174768664315177,-0.2727584691291864,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0
0,1.450721381167451,1.2030315912187393,1.9693163694704743,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,0
0,1.2467780320479223,0.35953470143083166,1.0485007212333746,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,0
0,-1.2821194970342338,0.22477484329903583,-0.9767175904077827,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,0.5533706450415247,-1.3457597996196722,-0.5393543455076989,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0.4310046355698075,1.4858609231002862,1.1160292544203105,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,1
0,1.613876060463074,-1.3590694152376275,-0.2565744898307217,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0
0,-0.915021468619082,-0.9697631584124393,-0.8368009324239098,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
0,0.2270612864502788,-1.3524146074286498,-0.6060912710115579,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
1,-0.8334441289712705,-0.706898249957825,-0.7764848247938982,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,1
1,-1.2821194970342338,-1.3241316742404952,-0.9971894446562483,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.26240275143659014,-1.5204485046053335,-0.8061041456023655,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
0,-1.2005421573864221,0.5791433591270915,-0.9139387033193092,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
0,0.7981026639849592,-1.4988203792261565,-0.5374412936069294,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,0.18627261662637304,1.0100421647583897,0.44927569424633673,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0
0,-0.915021468619082,1.1181827916542753,-0.5518441556184706,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
0,0.5533706450415247,-0.3924585809836345,0.07354790311472628,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,-1.2821194970342338,0.9884140393792124,-0.9666245924485501,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-1.2821194970342338,0.14325344763906042,-0.9777950564208601,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.30319142126049586,-1.5104662928918673,-0.7811685035854377,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0.349427295921996,0.8203801422025286,0.6320491126279102,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,0
0,1.4099327113435454,-0.3558571380342578,0.5855201721448242,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0
0,-1.2821194970342338,-0.6220494503933608,-0.9879100434824004,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,-1.0373874780907992,0.14158974568681612,-0.7933284771615937,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,-1.1189648177386107,-1.297512443004585,-0.9488573977839313,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,1
0,-0.5887121100278361,-0.32258309898936993,-0.5428945909792382,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0
0,1.4915100509913568,-0.13624848033799797,0.866738801557955,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0
0,1.613876060463074,1.4975068367659972,2.3447583022720844,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0
0,-0.5071347703800245,0.8586452871041499,-0.22482222609840796,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,0
0,1.5730873906391682,0.8469993734384388,1.7735034134204366,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
1,-0.9558101384429878,0.3212695565292104,-0.7342877374654286,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-1.2821194970342338,0.5076041751805828,-0.9729794430154743,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
0,0.023117937330750068,0.05008613831337445,-0.020741367580676445,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,0
0,-1.2821194970342338,0.36286210533532026,-0.9748924949162439,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,-0.9965988082668935,0.7388587465425532,-0.6943995058792672,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0
0,-0.5479234402039304,-0.49228069811829817,-0.6078284100938659,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1,1.002046013104488,0.2064741218243471,0.8125136752671757,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,0
0,-1.078176147914705,-1.5038114850828896,-0.9591263085616255,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,0.0639066071546558,0.16987267887497062,0.0543294276977994,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
0,-0.7926554591473648,-1.3640605210943606,-0.8759415345316096,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,0.0639066071546558,-1.492165571417179,-0.7096159646761931,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,-0.7926554591473648,-1.4805196577514683,-0.8975568221000753,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,0
0,-1.2821194970342338,-0.9947186876961052,-0.9928356023993243,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0,1.2467780320479223,1.5041616445749744,1.9408184928796994,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
0,-1.0373874780907992,-1.4722011479902464,-0.9396659530193141,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,1.2467780320479223,-1.3391049918106948,-0.31579114234534844,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
1,0.4310046355698075,-1.0462934482156814,-0.34844495927227775,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
0,-0.8334441289712705,-1.319140568383762,-0.8874198459362272,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,-1.1597534875625164,-1.3124857605747844,-0.971198325728551,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
1,0.5941593148654305,0.6756380723572665,0.7374208908863918,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
0,0.6757366545132419,1.015033270615123,1.0209043978372154,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
0,0.7165253243371477,0.5042767712760937,0.7694590129487057,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,0
0,1.3691440415196396,0.040103926599907705,0.9393248282756613,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,0
0,-1.2821194970342338,-0.6819427206741592,-0.9887016511654774,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,1.4915100509913568,0.732203938733576,1.715825998067349,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,-1.2821194970342338,-1.4988203792261565,-0.9994983003985565,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,0.4310046355698075,-1.3457597996196722,-0.5714584348769358,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,-1.2413308272103278,0.38282652876225326,-0.9375110209931599,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1
0,0.3902159657459017,-1.5154573987486004,-0.6268050053854081,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
1,-1.1189648177386107,0.6590010528348226,-0.8356135208992942,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0
0,0.8796800036327707,-1.5054751870351342,-0.5646198240592423,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,-1.0373874780907992,0.35121619166960966,-0.7968027553262098,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,-0.9558101384429878,-0.7035708460533362,-0.8298083978900623,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,-1.1597534875625164,-0.4723162746913654,-0.9416889504316222,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0.0639066071546558,-1.2908576351956074,-0.5770876450677063,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,0.3902159657459017,-1.3241316742404952,-0.5257211020769271,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
0,1.5730873906391682,0.8486630753906835,1.9242606988420041,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
1,-0.5071347703800245,0.21312892963332478,-0.3972827554976717,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1,1.5322987208152625,1.6006563578051496,2.5045750978444232,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
0,0.6349479846893362,-0.3026186755624374,0.1577221867485884,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,0
0,-1.078176147914705,-0.6403501718680493,-0.8659804711862231,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,-0.9965988082668935,-0.13292107643350912,-0.76549027364005,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0,-1.2821194970342338,-0.6702968070084484,-0.9885477274493235,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1.4915100509913568,1.4076669313447998,2.209701235898213,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,0
0,-0.38476876090830736,-1.1494429692548338,-0.7097259101877317,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
0,-0.26240275143659014,-0.6802790187219147,-0.48761398777768905,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,0
0,-1.2413308272103278,-0.1312573744812646,-0.9490333106023929,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,1.450721381167451,0.6573373508825783,1.4913172635057674,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0
1,-0.7518667893234591,1.1747486580305848,-0.405814527193058,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,1.0428346829283937,0.7055847074976653,1.142526122701085,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,0
0,1.2059893622240165,0.2364207569647464,0.8758862681179569,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,0
0,-0.7110781194995532,-1.154434075111567,-0.8016843360385184,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0,0.6757366545132419,-1.4888381675126903,-0.5801661193907838,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0
1,-1.2821194970342338,0.22477484329903583,-0.9767175904077827,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.5887121100278361,-1.044629746263437,-0.7443587463223537,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,1
0,0.6757366545132419,-1.4788559557992238,-0.5576053004230871,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,0.512581975217619,-1.3457597996196722,-0.5296351622876971,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,-0.6295007798517418,1.023351780376345,-0.286985418322266,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,0
0,1.4915100509913568,-1.4888381675126903,-0.42001948728382993,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,-1.2821194970342338,0.16654527497048202,-0.9774872089885521,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,-0.09924807214096716,-0.31925569508488133,-0.335097574171506,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0,1.5730873906391682,-1.3074946547180513,-0.17780952536455275,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,-1.1189648177386107,-1.3507509054764055,-0.9500667984108546,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,0.6757366545132419,1.124837599463253,1.1557415731880107,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0
1,0.9204686734566764,1.1281650033677415,1.4623576157665308,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
1,-1.1597534875625164,0.5109315790850714,-0.8746661665977632,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,-1.1597534875625164,0.4743301361356949,-0.8687071198723775,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,-0.5887121100278361,-1.508802590939623,-0.8370428125492945,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,-0.2216140816126844,0.36119840338307596,-0.15988840698378007,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
